source_id,source_title,source_publisher,source_year,source_url,scenario,sector,skill_category,specific_skills,demand_direction,demand_score,demand_rationale,qatarization_relevance,time_horizon,evidence_quote,data_quality,quality_weight,scenario_weight,weighted_score
QNDS3,Qatar Third National Development Strategy 2024-2030,"Ministry of Development Planning and Statistics, Qatar",2024,https://www.psa.gov.qa/en/statistics1/Pages/NDS3.aspx,S3,finance_banking,financial innovation,"fintech development, Islamic finance, digital banking, regulatory compliance, investment analysis",moderate_increase,1.0,Financial sector diversification and Islamic finance leadership require specialized expertise to support broader economic transformation.,high,medium_term,financial sector diversification,high,1.5,0.6,0.8999999999999999
QNDS3,Qatar Third National Development Strategy 2024-2030,"Ministry of Development Planning and Statistics, Qatar",2024,https://www.psa.gov.qa/en/statistics1/Pages/NDS3.aspx,S3,energy_lng,clean energy integration,"renewable energy systems, energy storage, grid integration, hydrogen production, carbon capture utilization",strong_increase,2.0,Strategy emphasizes energy sector transformation combining traditional strengths with clean energy technologies for long-term sustainability.,medium,medium_term,energy transformation and sustainability,high,1.5,0.6,1.7999999999999998
QNDS3,Qatar Third National Development Strategy 2024-2030,"Ministry of Development Planning and Statistics, Qatar",2024,https://www.psa.gov.qa/en/statistics1/Pages/NDS3.aspx,S1,energy_lng,clean energy integration,"renewable energy systems, energy storage, grid integration, hydrogen production, carbon capture utilization",strong_increase,2.0,Strategy emphasizes energy sector transformation combining traditional strengths with clean energy technologies for long-term sustainability.,medium,medium_term,energy transformation and sustainability,high,1.5,0.7,2.0999999999999996
QNDS3,Qatar Third National Development Strategy 2024-2030,"Ministry of Development Planning and Statistics, Qatar",2024,https://www.psa.gov.qa/en/statistics1/Pages/NDS3.aspx,S1,cross_sector,innovation and entrepreneurship,"startup development, venture capital, intellectual property management, technology transfer, business incubation",strong_increase,2.0,Knowledge economy development requires robust innovation ecosystem and entrepreneurial capabilities to drive private sector growth and diversification.,high,both,innovation ecosystem development,high,1.5,0.7,2.0999999999999996
QNDS3,Qatar Third National Development Strategy 2024-2030,"Ministry of Development Planning and Statistics, Qatar",2024,https://www.psa.gov.qa/en/statistics1/Pages/NDS3.aspx,S3,cross_sector,innovation and entrepreneurship,"startup development, venture capital, intellectual property management, technology transfer, business incubation",strong_increase,2.0,Knowledge economy development requires robust innovation ecosystem and entrepreneurial capabilities to drive private sector growth and diversification.,high,both,innovation ecosystem development,high,1.5,0.6,1.7999999999999998
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,cross_sector,leadership and management,"strategic management, team leadership, project management, organizational development",strong_increase,2.0,Qatarization targets require developing Qatari nationals for senior management roles across all sectors to reduce expatriate dependency.,high,both,,high,1.5,0.7,2.0999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S2,cross_sector,leadership and management,"strategic management, team leadership, project management, organizational development",strong_increase,2.0,Qatarization targets require developing Qatari nationals for senior management roles across all sectors to reduce expatriate dependency.,high,both,,high,1.5,0.4,1.2000000000000002
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S3,cross_sector,leadership and management,"strategic management, team leadership, project management, organizational development",strong_increase,2.0,Qatarization targets require developing Qatari nationals for senior management roles across all sectors to reduce expatriate dependency.,high,both,,high,1.5,0.3,0.8999999999999999
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,technology_digital,digital transformation,"digital strategy, data analytics, cybersecurity, AI implementation, digital governance",strong_increase,2.0,National digitization initiatives and smart city development require extensive digital capabilities among Qatari workforce.,high,both,,high,1.5,0.7,2.0999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S3,technology_digital,digital transformation,"digital strategy, data analytics, cybersecurity, AI implementation, digital governance",strong_increase,2.0,National digitization initiatives and smart city development require extensive digital capabilities among Qatari workforce.,high,both,,high,1.5,0.3,0.8999999999999999
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S2,energy_lng,energy operations management,"LNG operations, petroleum engineering, energy project management, HSE management",moderate_increase,1.0,Policy emphasizes developing Qatari technical expertise in core energy sector while maintaining operational excellence.,high,medium_term,,high,1.5,0.4,0.6000000000000001
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,energy_lng,energy operations management,"LNG operations, petroleum engineering, energy project management, HSE management",moderate_increase,1.0,Policy emphasizes developing Qatari technical expertise in core energy sector while maintaining operational excellence.,high,medium_term,,high,1.5,0.7,1.0499999999999998
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,finance_banking,financial services,"Islamic finance, investment management, financial technology, regulatory compliance",strong_increase,2.0,Diversification strategy requires building strong domestic financial sector capabilities with Qatari leadership.,high,both,,high,1.5,0.7,2.0999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,healthcare,clinical and health management,"specialized medical care, healthcare administration, public health, medical technology",strong_increase,2.0,National health strategy prioritizes developing Qatari medical professionals to serve growing population and reduce healthcare imports.,high,both,,high,1.5,0.7,2.0999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,education,educational leadership,"curriculum development, educational technology, research methodology, academic administration",strong_increase,2.0,Building world-class education system requires extensive development of Qatari educators and administrators.,high,both,,high,1.5,0.7,2.0999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S3,education,educational leadership,"curriculum development, educational technology, research methodology, academic administration",strong_increase,2.0,Building world-class education system requires extensive development of Qatari educators and administrators.,high,both,,high,1.5,0.3,0.8999999999999999
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,cross_sector,entrepreneurship and innovation,"business development, innovation management, startup operations, venture capital",strong_increase,2.0,Policy promotes Qatari entrepreneurship as key driver of economic diversification and private sector development.,high,both,,high,1.5,0.7,2.0999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S3,cross_sector,entrepreneurship and innovation,"business development, innovation management, startup operations, venture capital",strong_increase,2.0,Policy promotes Qatari entrepreneurship as key driver of economic diversification and private sector development.,high,both,,high,1.5,0.3,0.8999999999999999
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S3,energy_lng,renewable energy,"solar energy systems, energy storage, grid integration, sustainable energy planning",moderate_increase,1.0,Long-term sustainability goals require developing national capabilities in clean energy technologies.,medium,medium_term,,high,1.5,0.3,0.44999999999999996
QATARIZATION_POLICY,Qatar Qatarization Policy and National Workforce Strategy,"Ministry of Labour, Qatar",2023,https://www.mol.gov.qa/en/services/qatarization/,S1,energy_lng,renewable energy,"solar energy systems, energy storage, grid integration, sustainable energy planning",moderate_increase,1.0,Long-term sustainability goals require developing national capabilities in clean energy technologies.,medium,medium_term,,high,1.5,0.7,1.0499999999999998
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S1,education,academic leadership,"university administration, curriculum design, educational research, accreditation management",strong_increase,2.0,Qatar Foundation's expansion of Education City requires significant academic leadership talent to manage world-class universities and research programs.,high,both,preparing global leaders,high,1.5,0.8,2.4000000000000004
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S3,education,academic leadership,"university administration, curriculum design, educational research, accreditation management",strong_increase,2.0,Qatar Foundation's expansion of Education City requires significant academic leadership talent to manage world-class universities and research programs.,high,both,preparing global leaders,high,1.5,0.4,1.2000000000000002
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S1,cross_sector,research and development,"interdisciplinary research, innovation management, technology transfer, grant writing, scientific communication",strong_increase,2.0,Knowledge economy development requires robust R&D capabilities across multiple sectors to support diversification and innovation.,high,both,,high,1.5,0.8,2.4000000000000004
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S3,cross_sector,research and development,"interdisciplinary research, innovation management, technology transfer, grant writing, scientific communication",strong_increase,2.0,Knowledge economy development requires robust R&D capabilities across multiple sectors to support diversification and innovation.,high,both,,high,1.5,0.4,1.2000000000000002
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S1,technology_digital,educational technology,"learning management systems, digital pedagogy, educational analytics, virtual reality in education",strong_increase,2.0,Digital transformation of education requires specialized skills in educational technology to enhance learning outcomes and global competitiveness.,medium,near_term,,high,1.5,0.8,2.4000000000000004
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S1,cross_sector,international partnerships,"cross-cultural management, partnership development, international relations, diplomatic engagement",moderate_increase,1.0,Qatar Foundation's model of international university partnerships requires skills in managing complex global relationships and cultural integration.,high,both,,high,1.5,0.8,1.2000000000000002
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S1,education,quality assurance,"academic assessment, program evaluation, accreditation processes, performance metrics",moderate_increase,1.0,Maintaining world-class educational standards requires robust quality assurance systems and expertise in educational evaluation.,medium,both,,high,1.5,0.8,1.2000000000000002
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S1,cross_sector,entrepreneurship education,"startup incubation, venture capital, business model innovation, intellectual property management",strong_increase,2.0,Supporting private sector growth and diversification requires entrepreneurial talent development and innovation ecosystem management.,high,medium_term,,high,1.5,0.8,2.4000000000000004
QF_HIGHER_ED_STRATEGY,Higher Education in Qatar Foundation: Preparing Global Leaders,Qatar Foundation,2021,,S3,cross_sector,entrepreneurship education,"startup incubation, venture capital, business model innovation, intellectual property management",strong_increase,2.0,Supporting private sector growth and diversification requires entrepreneurial talent development and innovation ecosystem management.,high,medium_term,,high,1.5,0.4,1.2000000000000002
QF_EDU_WEBSITE,Qatar Foundation — Education for a New Era,Qatar Foundation,2024,https://www.qf.org.qa/education,S1,education,multidisciplinary education delivery,"curriculum integration, cross-disciplinary teaching, international program management, educational innovation",strong_increase,2.0,Qatar Foundation's emphasis on pushing boundaries of conventional education models and multidisciplinary approaches requires specialized educational professionals.,high,both,pushing the boundaries of conventional education models,medium,1.0,0.9,1.8
QF_EDU_WEBSITE,Qatar Foundation — Education for a New Era,Qatar Foundation,2024,https://www.qf.org.qa/education,S1,education,research administration,"research project management, academic collaboration facilitation, international partnership development, grant management",strong_increase,2.0,Education City's focus on research excellence and international collaborations requires sophisticated research administration capabilities.,high,both,academic and research excellence,medium,1.0,0.9,1.8
QF_EDU_WEBSITE,Qatar Foundation — Education for a New Era,Qatar Foundation,2024,https://www.qf.org.qa/education,S1,cross_sector,innovation and adaptation,"critical thinking, creative problem-solving, adaptability, innovation management",strong_increase,2.0,"Qatar Foundation recognizes that national prosperity depends on people's ability to develop, adapt, and innovate, driving demand for these cross-cutting capabilities.",high,both,"ability of its people to develop, adapt, and innovate",medium,1.0,0.9,1.8
QF_EDU_WEBSITE,Qatar Foundation — Education for a New Era,Qatar Foundation,2024,https://www.qf.org.qa/education,S1,education,international education management,"branch campus operations, international accreditation, cultural integration, global curriculum design",moderate_increase,1.0,Education City's model of hosting international university branches requires specialized management of cross-cultural educational operations.,medium,medium_term,branch campuses of some of the world's leading educational institutes,medium,1.0,0.9,0.9
HBKU_STRATEGY,Hamad Bin Khalifa University — Research and Graduate Education Strategy,HBKU / Qatar Foundation,2023,https://www.hbku.edu.qa/en/research,S1,education,research methodology,"research design, data collection, academic writing, statistical analysis",moderate_increase,1.0,HBKU's strategic focus on research excellence requires enhanced research capabilities across disciplines.,high,both,,low,0.5,0.7,0.35
HBKU_STRATEGY,Hamad Bin Khalifa University — Research and Graduate Education Strategy,HBKU / Qatar Foundation,2023,https://www.hbku.edu.qa/en/research,S3,education,research methodology,"research design, data collection, academic writing, statistical analysis",moderate_increase,1.0,HBKU's strategic focus on research excellence requires enhanced research capabilities across disciplines.,high,both,,low,0.5,0.2,0.1
HBKU_STRATEGY,Hamad Bin Khalifa University — Research and Graduate Education Strategy,HBKU / Qatar Foundation,2023,https://www.hbku.edu.qa/en/research,S1,technology_digital,educational technology,"learning management systems, digital pedagogy, online course development, educational data analytics",moderate_increase,1.0,University strategies typically emphasize digital transformation in educational delivery and research support systems.,medium,near_term,,low,0.5,0.7,0.35
HBKU_STRATEGY,Hamad Bin Khalifa University — Research and Graduate Education Strategy,HBKU / Qatar Foundation,2023,https://www.hbku.edu.qa/en/research,S1,cross_sector,knowledge management,"intellectual property management, research administration, grant writing, innovation commercialization",moderate_increase,1.0,Research universities require specialized administrative and commercialization skills to support knowledge economy transition.,high,medium_term,,low,0.5,0.7,0.35
HBKU_STRATEGY,Hamad Bin Khalifa University — Research and Graduate Education Strategy,HBKU / Qatar Foundation,2023,https://www.hbku.edu.qa/en/research,S3,cross_sector,knowledge management,"intellectual property management, research administration, grant writing, innovation commercialization",moderate_increase,1.0,Research universities require specialized administrative and commercialization skills to support knowledge economy transition.,high,medium_term,,low,0.5,0.2,0.1
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S1,finance_banking,digital banking and fintech,"blockchain technology, digital payment systems, regulatory technology, risk analytics, Islamic finance innovation",strong_increase,2.0,Gulf banking sectors are rapidly digitalizing to compete globally and serve growing private sectors. Qatar's financial hub ambitions require advanced fintech capabilities.,high,both,digital transformation driving banking evolution,high,1.5,0.6,1.7999999999999998
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S3,finance_banking,digital banking and fintech,"blockchain technology, digital payment systems, regulatory technology, risk analytics, Islamic finance innovation",strong_increase,2.0,Gulf banking sectors are rapidly digitalizing to compete globally and serve growing private sectors. Qatar's financial hub ambitions require advanced fintech capabilities.,high,both,digital transformation driving banking evolution,high,1.5,0.4,1.2000000000000002
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S1,technology_digital,data analytics and AI,"machine learning, big data processing, artificial intelligence, predictive analytics, cloud computing",strong_increase,2.0,Digital transformation across all sectors requires advanced data capabilities. Qatar's smart city initiatives and economic diversification depend on these skills.,high,both,workforce transformation through digitalization,high,1.5,0.6,1.7999999999999998
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S2,technology_digital,data analytics and AI,"machine learning, big data processing, artificial intelligence, predictive analytics, cloud computing",strong_increase,2.0,Digital transformation across all sectors requires advanced data capabilities. Qatar's smart city initiatives and economic diversification depend on these skills.,high,both,workforce transformation through digitalization,high,1.5,0.3,0.8999999999999999
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S3,technology_digital,data analytics and AI,"machine learning, big data processing, artificial intelligence, predictive analytics, cloud computing",strong_increase,2.0,Digital transformation across all sectors requires advanced data capabilities. Qatar's smart city initiatives and economic diversification depend on these skills.,high,both,workforce transformation through digitalization,high,1.5,0.4,1.2000000000000002
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S2,energy_lng,advanced energy operations,"LNG facility optimization, carbon capture technology, energy trading, process automation, environmental compliance",moderate_increase,1.0,North Field expansion continues but with increased focus on efficiency and environmental standards. Transition technologies become more important.,medium,medium_term,hydrocarbon sector modernization requirements,high,1.5,0.3,0.44999999999999996
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S3,energy_lng,advanced energy operations,"LNG facility optimization, carbon capture technology, energy trading, process automation, environmental compliance",moderate_increase,1.0,North Field expansion continues but with increased focus on efficiency and environmental standards. Transition technologies become more important.,medium,medium_term,hydrocarbon sector modernization requirements,high,1.5,0.4,0.6000000000000001
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S1,cross_sector,project management and strategy,"strategic planning, change management, cross-cultural leadership, stakeholder engagement, performance measurement",strong_increase,2.0,Economic diversification requires sophisticated project management to coordinate complex transformations across multiple sectors simultaneously.,high,both,diversification and workforce transformation,high,1.5,0.6,1.7999999999999998
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S3,cross_sector,project management and strategy,"strategic planning, change management, cross-cultural leadership, stakeholder engagement, performance measurement",strong_increase,2.0,Economic diversification requires sophisticated project management to coordinate complex transformations across multiple sectors simultaneously.,high,both,diversification and workforce transformation,high,1.5,0.4,1.2000000000000002
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S1,finance_banking,investment and capital markets,"private equity, venture capital, ESG investing, sovereign wealth management, alternative investments",strong_increase,2.0,Qatar seeks to become regional financial hub supporting diversification investments and managing hydrocarbon revenues for long-term sustainability.,high,medium_term,Gulf Vision 2030 financial sector growth,high,1.5,0.6,1.7999999999999998
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S2,finance_banking,investment and capital markets,"private equity, venture capital, ESG investing, sovereign wealth management, alternative investments",strong_increase,2.0,Qatar seeks to become regional financial hub supporting diversification investments and managing hydrocarbon revenues for long-term sustainability.,high,medium_term,Gulf Vision 2030 financial sector growth,high,1.5,0.3,0.8999999999999999
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S3,finance_banking,investment and capital markets,"private equity, venture capital, ESG investing, sovereign wealth management, alternative investments",strong_increase,2.0,Qatar seeks to become regional financial hub supporting diversification investments and managing hydrocarbon revenues for long-term sustainability.,high,medium_term,Gulf Vision 2030 financial sector growth,high,1.5,0.4,1.2000000000000002
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S1,technology_digital,cybersecurity and digital infrastructure,"cybersecurity management, digital infrastructure, network security, data privacy, incident response",strong_increase,2.0,Rapid digitalization across sectors creates critical need for cybersecurity expertise to protect national infrastructure and economic assets.,high,both,workforce transformation digitalization,high,1.5,0.6,1.7999999999999998
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S2,technology_digital,cybersecurity and digital infrastructure,"cybersecurity management, digital infrastructure, network security, data privacy, incident response",strong_increase,2.0,Rapid digitalization across sectors creates critical need for cybersecurity expertise to protect national infrastructure and economic assets.,high,both,workforce transformation digitalization,high,1.5,0.3,0.8999999999999999
GS_GULF_VISION_2024,Goldman Sachs — Gulf Vision 2030: Diversification and Workforce Transformation,Goldman Sachs Research,2024,,S3,technology_digital,cybersecurity and digital infrastructure,"cybersecurity management, digital infrastructure, network security, data privacy, incident response",strong_increase,2.0,Rapid digitalization across sectors creates critical need for cybersecurity expertise to protect national infrastructure and economic assets.,high,both,workforce transformation digitalization,high,1.5,0.4,1.2000000000000002
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S2,energy_lng,carbon capture and storage,"CCUS engineering, carbon sequestration, emissions monitoring, industrial decarbonization",strong_increase,2.0,Qatar's North Field expansion requires advanced carbon management technologies to maintain competitiveness in evolving global energy markets.,medium,medium_term,energy transition skills critical for MENA competitiveness,high,1.5,0.4,1.2000000000000002
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S3,energy_lng,carbon capture and storage,"CCUS engineering, carbon sequestration, emissions monitoring, industrial decarbonization",strong_increase,2.0,Qatar's North Field expansion requires advanced carbon management technologies to maintain competitiveness in evolving global energy markets.,medium,medium_term,energy transition skills critical for MENA competitiveness,high,1.5,0.6,1.7999999999999998
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S2,energy_lng,hydrogen production,"blue hydrogen synthesis, ammonia production, electrolysis technology, hydrogen logistics",strong_increase,2.0,Growing global hydrogen demand creates new export opportunities leveraging Qatar's existing gas infrastructure and expertise.,high,medium_term,hydrogen economy transition accelerating,high,1.5,0.4,1.2000000000000002
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S3,energy_lng,hydrogen production,"blue hydrogen synthesis, ammonia production, electrolysis technology, hydrogen logistics",strong_increase,2.0,Growing global hydrogen demand creates new export opportunities leveraging Qatar's existing gas infrastructure and expertise.,high,medium_term,hydrogen economy transition accelerating,high,1.5,0.6,1.7999999999999998
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S1,finance_banking,sustainable finance,"ESG analysis, green bond structuring, climate risk assessment, transition finance",strong_increase,2.0,Regional financial institutions need expertise to support energy transition financing and meet international sustainability standards.,high,near_term,sustainable finance expertise becoming essential,high,1.5,0.3,0.8999999999999999
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S3,finance_banking,sustainable finance,"ESG analysis, green bond structuring, climate risk assessment, transition finance",strong_increase,2.0,Regional financial institutions need expertise to support energy transition financing and meet international sustainability standards.,high,near_term,sustainable finance expertise becoming essential,high,1.5,0.6,1.7999999999999998
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S1,energy_lng,renewable energy integration,"solar PV engineering, energy storage systems, grid integration, hybrid power systems",moderate_increase,1.0,Qatar's domestic energy diversification and potential renewable exports require technical capabilities in clean energy technologies.,medium,both,renewable energy capacity building priority,high,1.5,0.3,0.44999999999999996
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S3,energy_lng,renewable energy integration,"solar PV engineering, energy storage systems, grid integration, hybrid power systems",moderate_increase,1.0,Qatar's domestic energy diversification and potential renewable exports require technical capabilities in clean energy technologies.,medium,both,renewable energy capacity building priority,high,1.5,0.6,0.8999999999999999
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S1,cross_sector,energy transition management,"transition strategy, stakeholder engagement, regulatory compliance, technology assessment",moderate_increase,1.0,Organizations across sectors need strategic leadership to navigate complex energy transition requirements and opportunities.,high,near_term,transition management capabilities increasingly valued,high,1.5,0.3,0.44999999999999996
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S2,cross_sector,energy transition management,"transition strategy, stakeholder engagement, regulatory compliance, technology assessment",moderate_increase,1.0,Organizations across sectors need strategic leadership to navigate complex energy transition requirements and opportunities.,high,near_term,transition management capabilities increasingly valued,high,1.5,0.4,0.6000000000000001
MS_MENA_OUTLOOK_2024,Morgan Stanley — MENA Economic Outlook 2024: Skills for the Energy Transition,Morgan Stanley Research,2024,,S3,cross_sector,energy transition management,"transition strategy, stakeholder engagement, regulatory compliance, technology assessment",moderate_increase,1.0,Organizations across sectors need strategic leadership to navigate complex energy transition requirements and opportunities.,high,near_term,transition management capabilities increasingly valued,high,1.5,0.6,0.8999999999999999
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S1,technology_digital,artificial intelligence and automation,"machine learning, process automation, AI system management, human-AI collaboration",strong_increase,2.0,Rapid adoption of AI across GCC economies will create high demand for AI-related skills as organizations automate processes and implement intelligent systems.,high,both,AI and automation reshaping work,high,1.5,0.8,2.4000000000000004
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S3,technology_digital,artificial intelligence and automation,"machine learning, process automation, AI system management, human-AI collaboration",strong_increase,2.0,Rapid adoption of AI across GCC economies will create high demand for AI-related skills as organizations automate processes and implement intelligent systems.,high,both,AI and automation reshaping work,high,1.5,0.7,2.0999999999999996
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S1,cross_sector,digital literacy and data skills,"data analysis, digital collaboration tools, cloud computing, cybersecurity basics",strong_increase,2.0,Digital transformation across all sectors requires workers to have foundational digital skills regardless of their primary role or industry.,high,near_term,digital skills become universal requirement,high,1.5,0.8,2.4000000000000004
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S3,cross_sector,digital literacy and data skills,"data analysis, digital collaboration tools, cloud computing, cybersecurity basics",strong_increase,2.0,Digital transformation across all sectors requires workers to have foundational digital skills regardless of their primary role or industry.,high,near_term,digital skills become universal requirement,high,1.5,0.7,2.0999999999999996
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S1,cross_sector,cognitive and creative skills,"critical thinking, complex problem solving, creativity, emotional intelligence",strong_increase,2.0,"As routine tasks become automated, human workers will need to focus on uniquely human capabilities that complement AI and automation technologies.",high,medium_term,uniquely human skills gain premium,high,1.5,0.8,2.4000000000000004
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S3,cross_sector,cognitive and creative skills,"critical thinking, complex problem solving, creativity, emotional intelligence",strong_increase,2.0,"As routine tasks become automated, human workers will need to focus on uniquely human capabilities that complement AI and automation technologies.",high,medium_term,uniquely human skills gain premium,high,1.5,0.7,2.0999999999999996
